Timestamp,id,type,X,Y
2014-6-06 23:08:18,822246,movement,49,28
2014-6-06 23:08:18,140461,movement,68,78
2014-6-06 23:08:18,1919714,movement,68,78
2014-6-06 23:08:18,1578523,movement,68,77
2014-6-06 23:08:18,2018848,movement,49,28
2014-6-06 23:08:18,1170377,movement,49,28
2014-6-06 23:08:18,1435805,movement,68,77
2014-6-06 23:08:18,393354,movement,68,78
2014-6-06 23:08:18,620990,movement,17,43
2014-6-06 23:08:18,1172390,movement,68,78
2014-6-06 23:08:18,1739364,movement,68,77
2014-6-06 23:08:18,1673153,movement,49,28
2014-6-06 23:08:18,791139,movement,16,43
2014-6-06 23:08:18,1006895,movement,49,29
2014-6-06 23:08:18,990529,movement,49,28
2014-6-06 23:08:18,190992,movement,68,78
2014-6-06 23:08:18,173102,movement,68,79
2014-6-06 23:08:18,1262713,movement,68,78
2014-6-06 23:08:18,641364,movement,16,43
2014-6-06 23:08:18,977669,movement,68,79
2014-6-06 23:08:18,1745223,movement,68,77
2014-6-06 23:08:18,986021,movement,68,77
2014-6-06 23:08:18,1014505,movement,49,28
2014-6-06 23:08:18,707627,movement,49,28
2014-6-06 23:08:19,1935883,movement,68,25
2014-6-06 23:08:19,1333640,movement,68,25
2014-6-06 23:08:19,1626521,movement,16,43
2014-6-06 23:08:19,1945731,movement,68,25
2014-6-06 23:08:19,206661,movement,68,25
2014-6-06 23:08:19,1323375,movement,68,25
2014-6-06 23:08:19,1778371,movement,68,25
2014-6-06 23:08:19,1062596,movement,68,25
2014-6-06 23:08:19,1267964,movement,68,25
2014-6-06 23:08:19,1223224,movement,68,25
2014-6-06 23:08:19,148043,movement,68,25
2014-6-06 23:08:19,923097,movement,68,25
2014-6-06 23:08:19,1260667,movement,68,25
2014-6-06 23:08:19,1230858,movement,14,43
2014-6-06 23:08:19,821572,movement,68,25
2014-6-06 23:08:19,1488905,movement,68,25
2014-6-06 23:08:19,1578455,movement,68,25
2014-6-06 23:08:19,1690335,movement,68,25
2014-6-06 23:08:19,658416,movement,68,25
2014-6-06 23:08:19,538702,movement,68,25
2014-6-06 23:08:19,426427,movement,68,25
2014-6-06 23:08:19,802526,movement,68,25
2014-6-06 23:08:19,1527872,movement,68,25
2014-6-06 23:08:19,507501,movement,68,25
2014-6-06 23:08:19,1878687,movement,68,25
2014-6-06 23:08:19,2079904,movement,16,43
2014-6-06 23:08:19,1419751,movement,68,25
2014-6-06 23:08:19,1048262,movement,30,59
2014-6-06 23:08:19,1332962,movement,68,25
2014-6-06 23:08:19,1743471,movement,68,25
2014-6-06 23:08:19,1933593,movement,48,82
2014-6-06 23:08:19,544838,movement,68,25
2014-6-06 23:08:19,1133935,movement,68,25
2014-6-06 23:08:19,280592,movement,68,25
2014-6-06 23:08:20,1393239,movement,68,25
2014-6-06 23:08:20,848941,movement,68,25
2014-6-06 23:08:20,1589400,movement,68,25
2014-6-06 23:08:20,984199,movement,30,59
2014-6-06 23:08:20,1552214,movement,68,25
2014-6-06 23:08:20,572089,movement,68,25
2014-6-06 23:08:20,996760,movement,68,25
2014-6-06 23:08:20,1180901,movement,68,25
2014-6-06 23:08:20,997940,movement,30,59
2014-6-06 23:08:23,1117855,movement,48,82
2014-6-06 23:08:23,1143814,movement,48,82
2014-6-06 23:08:24,248437,movement,48,82
2014-6-06 23:08:24,589381,movement,47,81
2014-6-06 23:08:24,2064511,movement,47,81
2014-6-06 23:08:24,1513766,movement,48,82
2014-6-06 23:08:24,1609200,movement,47,81
2014-6-06 23:08:25,764255,movement,67,79
2014-6-06 23:08:25,682629,movement,67,79
2014-6-06 23:08:25,1304658,movement,67,78
2014-6-06 23:08:25,538957,movement,67,78
2014-6-06 23:08:25,300315,movement,67,78
2014-6-06 23:08:25,1932220,movement,67,78
2014-6-06 23:08:25,1933593,movement,47,81
2014-6-06 23:08:25,1712731,movement,50,28
2014-6-06 23:08:25,1567047,movement,50,29
2014-6-06 23:08:25,218279,movement,67,78
2014-6-06 23:08:25,1862586,movement,50,29
2014-6-06 23:08:25,1061455,movement,50,28
2014-6-06 23:08:25,1042280,movement,67,78
2014-6-06 23:08:25,25802,movement,50,29
2014-6-06 23:08:25,1646758,movement,50,28
2014-6-06 23:08:25,203445,movement,67,78
2014-6-06 23:08:25,209832,movement,67,79
2014-6-06 23:08:25,1080655,movement,50,28
2014-6-06 23:08:25,1357174,movement,50,29
2014-6-06 23:08:25,11810,movement,50,29
2014-6-06 23:08:25,1773283,movement,67,78
2014-6-06 23:08:25,1494697,movement,67,78
2014-6-06 23:08:25,868659,movement,67,78
2014-6-06 23:08:25,98371,movement,67,78
2014-6-06 23:08:25,401428,movement,67,79
2014-6-06 23:08:26,1739364,movement,67,78
2014-6-06 23:08:26,1860181,movement,67,79
2014-6-06 23:08:26,1093721,movement,67,78
2014-6-06 23:08:26,1141064,movement,50,28
2014-6-06 23:08:26,791139,movement,16,44
2014-6-06 23:08:26,1901680,movement,67,79
2014-6-06 23:08:26,190992,movement,67,78
2014-6-06 23:08:26,1631284,movement,50,29
2014-6-06 23:08:26,1673153,movement,50,29
2014-6-06 23:08:26,1435805,movement,67,78
2014-6-06 23:08:26,173102,movement,67,78
2014-6-06 23:08:26,393354,movement,67,78
2014-6-06 23:08:26,1914739,movement,50,28
2014-6-06 23:08:26,912895,movement,67,78
2014-6-06 23:08:26,986021,movement,67,78
2014-6-06 23:08:26,1684033,movement,67,78
2014-6-06 23:08:26,1919714,movement,67,79
2014-6-06 23:08:26,990529,movement,50,29
2014-6-06 23:08:26,1836075,movement,67,78
2014-6-06 23:08:26,977669,movement,67,78
2014-6-06 23:08:26,297336,movement,50,28
2014-6-06 23:08:26,2069587,movement,50,28
2014-6-06 23:08:26,1127694,movement,67,78
2014-6-06 23:08:26,830648,movement,50,28
2014-6-06 23:08:26,613142,movement,50,29
2014-6-06 23:08:26,524677,movement,50,29
2014-6-06 23:08:26,1342819,movement,50,29
2014-6-06 23:08:26,32672,movement,67,78
2014-6-06 23:08:26,1754702,movement,50,28
2014-6-06 23:08:26,534277,movement,67,78
2014-6-06 23:08:26,1745223,movement,67,78
2014-6-06 23:08:26,1154043,movement,50,28
2014-6-06 23:08:26,707627,movement,50,28
2014-6-06 23:08:26,822246,movement,50,28
2014-6-06 23:08:26,641364,movement,15,44
2014-6-06 23:08:26,667078,movement,50,29
2014-6-06 23:08:26,1837146,movement,67,78
2014-6-06 23:08:26,1048262,movement,31,59
2014-6-06 23:08:26,1497676,movement,67,78
2014-6-06 23:08:26,2018848,movement,50,29
2014-6-06 23:08:26,1172390,movement,67,78
2014-6-06 23:08:26,521065,movement,50,29
2014-6-06 23:08:26,140461,movement,67,78
2014-6-06 23:08:26,1262713,movement,67,78
2014-6-06 23:08:26,750143,movement,67,79
2014-6-06 23:08:26,804851,movement,67,78
2014-6-06 23:08:26,1006895,movement,50,29
2014-6-06 23:08:26,1284436,movement,67,79
2014-6-06 23:08:26,1578523,movement,67,78
2014-6-06 23:08:26,125303,movement,67,78
2014-6-06 23:08:26,1014505,movement,50,28
2014-6-06 23:08:26,620990,movement,16,44
2014-6-06 23:08:26,1758610,movement,50,29
2014-6-06 23:08:26,1170377,movement,50,29
2014-6-06 23:08:27,923097,movement,69,25
2014-6-06 23:08:27,1626521,movement,16,44
2014-6-06 23:08:27,802526,movement,69,25
2014-6-06 23:08:27,426427,movement,69,24
2014-6-06 23:08:27,1223224,movement,69,24
2014-6-06 23:08:27,544838,movement,69,24
2014-6-06 23:08:27,507501,movement,69,24
2014-6-06 23:08:27,1527872,movement,69,25
2014-6-06 23:08:27,821572,movement,69,25
2014-6-06 23:08:27,1743471,movement,69,24
2014-6-06 23:08:27,1878687,movement,69,25
2014-6-06 23:08:27,1267964,movement,69,25
2014-6-06 23:08:27,1230858,movement,14,44
2014-6-06 23:08:27,1488905,movement,69,25
2014-6-06 23:08:27,1578455,movement,69,25
2014-6-06 23:08:27,280592,movement,69,24
2014-6-06 23:08:27,1133935,movement,69,24
2014-6-06 23:08:27,538702,movement,69,25
2014-6-06 23:08:27,1419751,movement,69,25
2014-6-06 23:08:27,997940,movement,31,59
2014-6-06 23:08:27,984199,movement,31,59
2014-6-06 23:08:27,1935883,movement,69,25
2014-6-06 23:08:27,206661,movement,69,24
2014-6-06 23:08:27,658416,movement,69,25
2014-6-06 23:08:27,2079904,movement,16,44
2014-6-06 23:08:27,1333640,movement,69,24
2014-6-06 23:08:27,1332962,movement,69,24
2014-6-06 23:08:27,1778371,movement,69,24
2014-6-06 23:08:27,1062596,movement,69,24
2014-6-06 23:08:27,1945731,movement,69,24
2014-6-06 23:08:27,148043,movement,69,25
2014-6-06 23:08:27,1323375,movement,69,24
2014-6-06 23:08:27,1260667,movement,69,24
2014-6-06 23:08:27,1690335,movement,69,25
2014-6-06 23:08:28,1552214,movement,69,25
2014-6-06 23:08:28,572089,movement,69,25
2014-6-06 23:08:28,1393239,movement,69,25
2014-6-06 23:08:28,996760,movement,69,24
2014-6-06 23:08:28,1589400,movement,69,24
2014-6-06 23:08:28,848941,movement,69,25
2014-6-06 23:08:28,1180901,movement,69,25
2014-6-06 23:08:29,1143814,movement,49,83
2014-6-06 23:08:29,1117855,movement,49,83
2014-6-06 23:08:30,2064511,movement,46,80
2014-6-06 23:08:30,1513766,movement,49,83
2014-6-06 23:08:30,248437,movement,49,83
2014-6-06 23:08:30,589381,movement,46,80
2014-6-06 23:08:30,1609200,movement,46,80
2014-6-06 23:08:31,1933593,movement,46,80
2014-6-06 23:08:33,203445,movement,66,79
2014-6-06 23:08:33,218279,movement,66,79
2014-6-06 23:08:33,98371,movement,66,78
2014-6-06 23:08:33,1048262,movement,32,60
2014-6-06 23:08:33,11810,movement,51,28
2014-6-06 23:08:33,1773283,movement,66,79
2014-6-06 23:08:33,1080655,movement,51,28
2014-6-06 23:08:33,764255,movement,66,78
2014-6-06 23:08:33,868659,movement,66,78
2014-6-06 23:08:33,209832,movement,66,79
2014-6-06 23:08:33,300315,movement,66,79
2014-6-06 23:08:33,1932220,movement,66,78
2014-6-06 23:08:33,538957,movement,66,79
2014-6-06 23:08:33,1304658,movement,66,79
2014-6-06 23:08:33,682629,movement,66,78
2014-6-06 23:08:33,1061455,movement,51,29
2014-6-06 23:08:33,25802,movement,51,29
2014-6-06 23:08:33,1646758,movement,51,29
2014-6-06 23:08:33,1567047,movement,51,29
2014-6-06 23:08:33,1042280,movement,66,79
2014-6-06 23:08:33,1862586,movement,51,28
2014-6-06 23:08:33,1357174,movement,51,29
2014-6-06 23:08:33,1494697,movement,66,78
2014-6-06 23:08:33,1712731,movement,51,29
2014-6-06 23:08:33,401428,movement,66,79
2014-6-06 23:08:34,1141064,movement,51,28
2014-6-06 23:08:34,1739364,movement,66,79
2014-6-06 23:08:34,521065,movement,51,29
2014-6-06 23:08:34,822246,movement,51,28
2014-6-06 23:08:34,750143,movement,66,79
2014-6-06 23:08:34,173102,movement,66,78
2014-6-06 23:08:34,32672,movement,66,78
2014-6-06 23:08:34,984199,movement,32,60
2014-6-06 23:08:34,1673153,movement,51,29
2014-6-06 23:08:34,1836075,movement,66,79
2014-6-06 23:08:34,1914739,movement,51,28
2014-6-06 23:08:34,641364,movement,16,45
2014-6-06 23:08:34,1014505,movement,51,29
2014-6-06 23:08:34,1154043,movement,51,29
2014-6-06 23:08:34,190992,movement,66,78
2014-6-06 23:08:34,1342819,movement,51,28
2014-6-06 23:08:34,524677,movement,51,29
2014-6-06 23:08:34,1284436,movement,66,78
2014-6-06 23:08:34,977669,movement,66,78
2014-6-06 23:08:34,1631284,movement,51,28
2014-6-06 23:08:34,1758610,movement,51,29
2014-6-06 23:08:34,1172390,movement,66,78
2014-6-06 23:08:34,1754702,movement,51,28
2014-6-06 23:08:34,1860181,movement,66,79
2014-6-06 23:08:34,804851,movement,66,79
2014-6-06 23:08:34,990529,movement,51,28
2014-6-06 23:08:34,1578523,movement,66,78
2014-6-06 23:08:34,1919714,movement,66,78
2014-6-06 23:08:34,1497676,movement,66,79
2014-6-06 23:08:34,140461,movement,66,78
2014-6-06 23:08:34,1901680,movement,66,79
2014-6-06 23:08:34,1093721,movement,66,79
2014-6-06 23:08:34,297336,movement,51,29
2014-6-06 23:08:34,2018848,movement,51,28
2014-6-06 23:08:34,1745223,movement,66,79
2014-6-06 23:08:34,1262713,movement,66,78
2014-6-06 23:08:34,830648,movement,51,29
2014-6-06 23:08:34,620990,movement,16,45
2014-6-06 23:08:34,707627,movement,51,29
2014-6-06 23:08:34,613142,movement,51,29
2014-6-06 23:08:34,912895,movement,66,79
2014-6-06 23:08:34,1170377,movement,51,28
2014-6-06 23:08:34,1684033,movement,66,78
2014-6-06 23:08:34,667078,movement,51,28
2014-6-06 23:08:34,986021,movement,66,79
2014-6-06 23:08:34,1837146,movement,66,79
2014-6-06 23:08:34,997940,movement,32,60
2014-6-06 23:08:34,1006895,movement,51,28
2014-6-06 23:08:34,2069587,movement,51,29
2014-6-06 23:08:34,393354,movement,66,79
2014-6-06 23:08:34,791139,movement,15,45
2014-6-06 23:08:34,1435805,movement,66,78
2014-6-06 23:08:34,125303,movement,66,79
2014-6-06 23:08:34,534277,movement,66,79
2014-6-06 23:08:34,1127694,movement,66,79
2014-6-06 23:08:35,1117855,movement,50,84
2014-6-06 23:08:35,1223224,movement,70,24
2014-6-06 23:08:35,1935883,movement,70,24
2014-6-06 23:08:35,923097,movement,70,25
2014-6-06 23:08:35,1743471,movement,70,25
2014-6-06 23:08:35,1778371,movement,70,25
2014-6-06 23:08:35,1945731,movement,70,25
2014-6-06 23:08:35,538702,movement,70,25
2014-6-06 23:08:35,1527872,movement,70,25
2014-6-06 23:08:35,280592,movement,70,25
2014-6-06 23:08:35,1488905,movement,70,24
2014-6-06 23:08:35,507501,movement,70,24
2014-6-06 23:08:35,1133935,movement,70,24
2014-6-06 23:08:35,658416,movement,70,25
2014-6-06 23:08:35,1626521,movement,16,45
2014-6-06 23:08:35,1323375,movement,70,24
2014-6-06 23:08:35,206661,movement,70,24
2014-6-06 23:08:35,1333640,movement,70,24
2014-6-06 23:08:35,426427,movement,70,24
2014-6-06 23:08:35,2079904,movement,16,45
2014-6-06 23:08:35,1230858,movement,15,45
2014-6-06 23:08:35,1419751,movement,70,25
2014-6-06 23:08:35,802526,movement,70,25
2014-6-06 23:08:35,821572,movement,70,25
2014-6-06 23:08:35,1143814,movement,50,83
2014-6-06 23:08:35,1332962,movement,70,25
2014-6-06 23:08:35,1062596,movement,70,24
2014-6-06 23:08:35,1267964,movement,70,25
2014-6-06 23:08:35,1690335,movement,70,24
2014-6-06 23:08:35,1260667,movement,70,24
2014-6-06 23:08:35,1578455,movement,70,25
2014-6-06 23:08:35,148043,movement,70,25
2014-6-06 23:08:35,1878687,movement,70,25
2014-6-06 23:08:35,544838,movement,70,25
2014-6-06 23:08:36,248437,movement,50,83
2014-6-06 23:08:36,996760,movement,70,24
2014-6-06 23:08:36,848941,movement,70,24
2014-6-06 23:08:36,572089,movement,70,25
2014-6-06 23:08:36,1609200,movement,45,79
2014-6-06 23:08:36,1552214,movement,70,25
2014-6-06 23:08:36,1180901,movement,70,25
2014-6-06 23:08:36,589381,movement,45,79
2014-6-06 23:08:36,2064511,movement,45,79
2014-6-06 23:08:36,1513766,movement,50,83
2014-6-06 23:08:36,1393239,movement,70,24
2014-6-06 23:08:36,1589400,movement,70,25
2014-6-06 23:08:37,1933593,movement,45,79
2014-6-06 23:08:40,1048262,movement,33,61
2014-6-06 23:08:41,1117855,movement,51,83
2014-6-06 23:08:41,1646758,movement,52,29
2014-6-06 23:08:41,209832,movement,65,78
2014-6-06 23:08:41,25802,movement,52,28
2014-6-06 23:08:41,1042280,movement,65,78
2014-6-06 23:08:41,1567047,movement,52,29
2014-6-06 23:08:41,1494697,movement,65,79
2014-6-06 23:08:41,218279,movement,65,78
2014-6-06 23:08:41,1932220,movement,65,79
2014-6-06 23:08:41,1712731,movement,52,28
2014-6-06 23:08:41,868659,movement,65,79
2014-6-06 23:08:41,203445,movement,65,79
2014-6-06 23:08:41,538957,movement,65,78
2014-6-06 23:08:41,997940,movement,33,61
2014-6-06 23:08:41,1773283,movement,65,78
2014-6-06 23:08:41,682629,movement,65,79
2014-6-06 23:08:41,1357174,movement,52,29
2014-6-06 23:08:41,1304658,movement,65,78
2014-6-06 23:08:41,764255,movement,65,79
2014-6-06 23:08:41,98371,movement,65,79
2014-6-06 23:08:41,1061455,movement,52,28
2014-6-06 23:08:41,401428,movement,65,78
2014-6-06 23:08:41,1143814,movement,51,83
2014-6-06 23:08:41,11810,movement,52,28
2014-6-06 23:08:41,1080655,movement,52,29
2014-6-06 23:08:41,1862586,movement,52,29
2014-6-06 23:08:41,984199,movement,33,61
2014-6-06 23:08:41,300315,movement,65,79
2014-6-06 23:08:42,2018848,movement,52,29
2014-6-06 23:08:42,1739364,movement,65,79
2014-6-06 23:08:42,1609200,movement,44,79
2014-6-06 23:08:42,524677,movement,52,29
2014-6-06 23:08:42,32672,movement,65,78
2014-6-06 23:08:42,750143,movement,65,78
2014-6-06 23:08:42,589381,movement,44,78
2014-6-06 23:08:42,1754702,movement,52,29
2014-6-06 23:08:42,1284436,movement,65,78
2014-6-06 23:08:42,613142,movement,52,29
2014-6-06 23:08:42,2069587,movement,52,29
2014-6-06 23:08:42,521065,movement,52,29
2014-6-06 23:08:42,125303,movement,65,78
2014-6-06 23:08:42,1919714,movement,65,79
2014-6-06 23:08:42,641364,movement,16,46
2014-6-06 23:08:42,977669,movement,65,79
2014-6-06 23:08:42,1093721,movement,65,79
2014-6-06 23:08:42,1497676,movement,65,79
2014-6-06 23:08:42,667078,movement,52,29
2014-6-06 23:08:42,1901680,movement,65,79
2014-6-06 23:08:42,1154043,movement,52,28
2014-6-06 23:08:42,1745223,movement,65,78
2014-6-06 23:08:42,248437,movement,51,84
2014-6-06 23:08:42,1435805,movement,65,79
2014-6-06 23:08:42,822246,movement,52,29
2014-6-06 23:08:42,1836075,movement,65,79
2014-6-06 23:08:42,830648,movement,52,28
2014-6-06 23:08:42,620990,movement,16,46
2014-6-06 23:08:42,990529,movement,52,29
2014-6-06 23:08:42,1141064,movement,52,28
2014-6-06 23:08:42,1631284,movement,52,29
2014-6-06 23:08:42,1172390,movement,65,79
2014-6-06 23:08:42,986021,movement,65,78
2014-6-06 23:08:42,1673153,movement,52,28
2014-6-06 23:08:42,707627,movement,52,28
2014-6-06 23:08:42,1578523,movement,65,79
2014-6-06 23:08:42,140461,movement,65,78
2014-6-06 23:08:42,1837146,movement,65,78
2014-6-06 23:08:42,173102,movement,65,79
2014-6-06 23:08:42,534277,movement,65,79
2014-6-06 23:08:42,1262713,movement,65,78
2014-6-06 23:08:42,1342819,movement,52,28
2014-6-06 23:08:42,1914739,movement,52,29
2014-6-06 23:08:42,1170377,movement,52,29
2014-6-06 23:08:42,1513766,movement,51,83
2014-6-06 23:08:42,190992,movement,65,79
2014-6-06 23:08:42,1127694,movement,65,79
2014-6-06 23:08:42,912895,movement,65,79
2014-6-06 23:08:42,1684033,movement,65,78
2014-6-06 23:08:42,2064511,movement,44,78
2014-6-06 23:08:42,1758610,movement,52,28
2014-6-06 23:08:42,804851,movement,65,78
2014-6-06 23:08:42,1014505,movement,52,29
2014-6-06 23:08:42,393354,movement,65,79
2014-6-06 23:08:42,297336,movement,52,28
2014-6-06 23:08:42,791139,movement,16,46
2014-6-06 23:08:42,1860181,movement,65,78
2014-6-06 23:08:42,1006895,movement,52,29
2014-6-06 23:08:43,1323375,movement,71,25
2014-6-06 23:08:43,1933593,movement,44,79
2014-6-06 23:08:43,1578455,movement,71,24
2014-6-06 23:08:43,280592,movement,71,25
2014-6-06 23:08:43,538702,movement,71,25
2014-6-06 23:08:43,507501,movement,71,25
2014-6-06 23:08:43,1133935,movement,71,25
2014-6-06 23:08:43,1223224,movement,71,24
2014-6-06 23:08:43,1778371,movement,71,24
2014-6-06 23:08:43,1945731,movement,71,25
2014-6-06 23:08:43,802526,movement,71,24
2014-6-06 23:08:43,2079904,movement,16,46
2014-6-06 23:08:43,148043,movement,71,24
2014-6-06 23:08:43,1488905,movement,71,25
2014-6-06 23:08:43,1267964,movement,71,25
2014-6-06 23:08:43,821572,movement,71,24
2014-6-06 23:08:43,1062596,movement,71,25
2014-6-06 23:08:43,544838,movement,71,24
2014-6-06 23:08:43,1878687,movement,71,24
2014-6-06 23:08:43,1935883,movement,71,25
2014-6-06 23:08:43,1260667,movement,71,24
2014-6-06 23:08:43,1333640,movement,71,24
2014-6-06 23:08:43,1419751,movement,71,24
2014-6-06 23:08:43,206661,movement,71,24
2014-6-06 23:08:43,1332962,movement,71,24
2014-6-06 23:08:43,1230858,movement,16,46
2014-6-06 23:08:43,426427,movement,71,24
2014-6-06 23:08:43,1743471,movement,71,24
2014-6-06 23:08:43,923097,movement,71,24
2014-6-06 23:08:43,658416,movement,71,25
2014-6-06 23:08:43,1690335,movement,71,24
2014-6-06 23:08:43,1626521,movement,15,46
2014-6-06 23:08:43,1527872,movement,71,24
2014-6-06 23:08:44,572089,movement,71,25
2014-6-06 23:08:44,1589400,movement,71,25
2014-6-06 23:08:44,996760,movement,71,25
2014-6-06 23:08:44,1180901,movement,71,25
2014-6-06 23:08:44,1393239,movement,71,25
2014-6-06 23:08:44,1552214,movement,71,25
2014-6-06 23:08:44,848941,movement,71,24
2014-6-06 23:08:47,1143814,movement,52,84
2014-6-06 23:08:47,1048262,movement,34,61
2014-6-06 23:08:47,1117855,movement,52,84
2014-6-06 23:08:48,589381,movement,43,78
2014-6-06 23:08:48,248437,movement,52,85
2014-6-06 23:08:48,984199,movement,34,62
2014-6-06 23:08:48,997940,movement,34,61
2014-6-06 23:08:48,1609200,movement,43,78
2014-6-06 23:08:48,2064511,movement,43,78
2014-6-06 23:08:48,1513766,movement,52,84
2014-6-06 23:08:49,401428,movement,64,79
2014-6-06 23:08:49,538957,movement,64,79
2014-6-06 23:08:49,764255,movement,64,78
2014-6-06 23:08:49,1567047,movement,53,29
2014-6-06 23:08:49,218279,movement,64,79
2014-6-06 23:08:49,1042280,movement,64,79
2014-6-06 23:08:49,203445,movement,64,79
2014-6-06 23:08:49,25802,movement,53,29
2014-6-06 23:08:49,1773283,movement,64,79
2014-6-06 23:08:49,300315,movement,64,79
2014-6-06 23:08:49,1061455,movement,53,29
2014-6-06 23:08:49,1646758,movement,53,29
2014-6-06 23:08:49,11810,movement,53,29
2014-6-06 23:08:49,1933593,movement,43,78
2014-6-06 23:08:49,1932220,movement,64,79
2014-6-06 23:08:49,682629,movement,64,78
2014-6-06 23:08:49,1304658,movement,64,78
2014-6-06 23:08:49,209832,movement,64,78
2014-6-06 23:08:49,1862586,movement,53,30
2014-6-06 23:08:49,98371,movement,64,78
2014-6-06 23:08:49,1494697,movement,64,78
2014-6-06 23:08:49,1357174,movement,53,30
2014-6-06 23:08:49,1712731,movement,53,29
2014-6-06 23:08:49,1080655,movement,53,29
2014-6-06 23:08:49,868659,movement,64,78
2014-6-06 23:08:50,830648,movement,53,29
2014-6-06 23:08:50,1014505,movement,53,29
2014-6-06 23:08:50,521065,movement,53,30
2014-6-06 23:08:50,173102,movement,64,79
2014-6-06 23:08:50,804851,movement,64,78
2014-6-06 23:08:50,1170377,movement,53,29
2014-6-06 23:08:50,1739364,movement,64,79
2014-6-06 23:08:50,524677,movement,53,29
2014-6-06 23:08:50,297336,movement,53,29
2014-6-06 23:08:50,641364,movement,16,47
2014-6-06 23:08:50,1262713,movement,64,78
2014-6-06 23:08:50,2069587,movement,53,29
2014-6-06 23:08:50,990529,movement,53,29
2014-6-06 23:08:50,534277,movement,64,79
2014-6-06 23:08:50,1684033,movement,64,78
2014-6-06 23:08:50,707627,movement,53,29
2014-6-06 23:08:50,190992,movement,64,79
2014-6-06 23:08:50,912895,movement,64,79
2014-6-06 23:08:50,1754702,movement,53,29
2014-6-06 23:08:50,1837146,movement,64,79
2014-6-06 23:08:50,1435805,movement,64,78
2014-6-06 23:08:50,1154043,movement,53,29
2014-6-06 23:08:50,986021,movement,64,78
2014-6-06 23:08:50,667078,movement,53,29
2014-6-06 23:08:50,1631284,movement,53,29
2014-6-06 23:08:50,1919714,movement,64,79
2014-6-06 23:08:50,1342819,movement,53,29
2014-6-06 23:08:50,613142,movement,53,29
2014-6-06 23:08:50,822246,movement,53,30
2014-6-06 23:08:50,1497676,movement,64,79
2014-6-06 23:08:50,1901680,movement,64,79
2014-6-06 23:08:50,1284436,movement,64,78
2014-6-06 23:08:50,393354,movement,64,79
2014-6-06 23:08:50,750143,movement,64,78
2014-6-06 23:08:50,977669,movement,64,79
2014-6-06 23:08:50,32672,movement,64,79
2014-6-06 23:08:50,140461,movement,64,78
2014-6-06 23:08:50,791139,movement,16,47
2014-6-06 23:08:50,1914739,movement,53,30
2014-6-06 23:08:50,1673153,movement,53,29
2014-6-06 23:08:50,1141064,movement,53,29
2014-6-06 23:08:50,1006895,movement,53,29
2014-6-06 23:08:50,1172390,movement,64,78
2014-6-06 23:08:50,1093721,movement,64,78
2014-6-06 23:08:50,1745223,movement,64,79
2014-6-06 23:08:50,2018848,movement,53,30
2014-6-06 23:08:50,1758610,movement,53,29
2014-6-06 23:08:50,1578523,movement,64,78
2014-6-06 23:08:50,125303,movement,64,79
2014-6-06 23:08:50,1836075,movement,64,79
2014-6-06 23:08:50,1127694,movement,64,79
2014-6-06 23:08:50,1860181,movement,64,79
2014-6-06 23:08:50,620990,movement,16,47
2014-6-06 23:08:51,1626521,movement,16,47
2014-6-06 23:08:51,1323375,movement,72,25
2014-6-06 23:08:51,148043,movement,72,25
2014-6-06 23:08:51,1578455,movement,72,24
2014-6-06 23:08:51,1419751,movement,72,24
2014-6-06 23:08:51,1260667,movement,72,24
2014-6-06 23:08:51,1935883,movement,72,24
2014-6-06 23:08:51,280592,movement,72,25
2014-6-06 23:08:51,1133935,movement,72,25
2014-6-06 23:08:51,2079904,movement,16,47
2014-6-06 23:08:51,1062596,movement,72,24
2014-6-06 23:08:51,802526,movement,72,25
2014-6-06 23:08:51,923097,movement,72,25
2014-6-06 23:08:51,544838,movement,72,25
2014-6-06 23:08:51,1267964,movement,72,24
2014-6-06 23:08:51,1878687,movement,72,24
2014-6-06 23:08:51,1488905,movement,72,24
2014-6-06 23:08:51,1230858,movement,17,47
2014-6-06 23:08:51,1743471,movement,72,25
2014-6-06 23:08:51,206661,movement,72,24
2014-6-06 23:08:51,1945731,movement,72,24
2014-6-06 23:08:51,538702,movement,72,25
2014-6-06 23:08:51,821572,movement,72,24
2014-6-06 23:08:51,1332962,movement,72,25
2014-6-06 23:08:51,507501,movement,72,25
2014-6-06 23:08:51,1690335,movement,72,24
2014-6-06 23:08:51,1778371,movement,72,24
2014-6-06 23:08:51,426427,movement,72,24
2014-6-06 23:08:51,1223224,movement,72,25
2014-6-06 23:08:51,1333640,movement,72,25
2014-6-06 23:08:51,658416,movement,72,25
2014-6-06 23:08:51,1527872,movement,72,25
2014-6-06 23:08:52,572089,movement,72,24
2014-6-06 23:08:52,848941,movement,72,25
2014-6-06 23:08:52,996760,movement,72,24
2014-6-06 23:08:52,1552214,movement,72,25
2014-6-06 23:08:52,1180901,movement,72,24
2014-6-06 23:08:52,1393239,movement,72,25
2014-6-06 23:08:52,1589400,movement,72,24
2014-6-06 23:08:53,1143814,movement,53,85
2014-6-06 23:08:53,1117855,movement,53,85
2014-6-06 23:08:54,1609200,movement,42,77
2014-6-06 23:08:54,1048262,movement,35,62
2014-6-06 23:08:54,248437,movement,53,86
2014-6-06 23:08:54,1513766,movement,53,85
2014-6-06 23:08:54,2064511,movement,42,77
2014-6-06 23:08:54,589381,movement,42,77
2014-6-06 23:08:55,997940,movement,35,62
2014-6-06 23:08:55,1933593,movement,42,77
